Country,State,Year,Gender,Cause Of Suicide,Number Of Suicides,Percentage Share,Category,Reported_Status
India,Assam,2022,Transgender,Failure in Examination,0.0,,Various,Reported
India,Assam,2022,Transgender,Fall in Social Reputation,0.0,,Various,Reported
India,Assam,2022,Transgender,Family Problems,0.0,,Various,Reported
India,Assam,2022,Transgender,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Assam,2022,Transgender,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Assam,2022,Transgender,Illness (AIDS/STD),0.0,,Illness,Reported
India,Assam,2022,Transgender,Illness (Cancer),0.0,,Illness,Reported
India,Assam,2022,Transgender,Illness (Insanity/Mental illness),0.0,,Illness,Reported
India,Assam,2022,Transgender,Illness (Other Prolonged Illness),0.0,,Illness,Reported
India,Assam,2022,Transgender,Illness (Paralysis),0.0,,Illness,Reported
India,Assam,2022,Transgender,Impotency/Infertility,0.0,,Various,Reported
India,Assam,2022,Transgender,Love Affairs,0.0,,Various,Reported
India,Assam,2022,Transgender,Marriage Related Issues (Divorce),0.0,,Marriage,Reported
India,Assam,2022,Transgender,Marriage Related Issues (Dowry Related Issues),0.0,,Marriage,Reported
India,Assam,2022,Transgender,Marriage Related Issues (Extra Marital affairs),0.0,,Marriage,Reported
India,Assam,2022,Transgender,Marriage Related Issues (Non-Settlement of Marriage),0.0,,Marriage,Reported
India,Assam,2022,Transgender,Marriage Related Issues (Others),0.0,,Marriage,Reported
India,Assam,2022,Transgender,Other Causes,0.0,,Various,Reported
India,Assam,2022,Transgender,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Assam,2022,Transgender,Poverty,0.0,,Various,Reported
India,Assam,2022,Transgender,Professional/Career Problem,0.0,,Various,Reported
India,Assam,2022,Transgender,Property Dispute,0.0,,Various,Reported
India,Assam,2022,Transgender,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Assam,2022,Transgender,Unemployment,0.0,,Various,Reported
India,Bihar,2022,Female,Bankruptcy or Indebtedness,0.0,,Various,Reported
India,Bihar,2022,Female,Causes Not Known,0.0,,Various,Reported
India,Bihar,2022,Female,Death of Dear Person,3.0,,Various,Reported
India,Bihar,2022,Female,Drug Abuse/Alcoholic Addiction,3.0,,Various,Reported
India,Bihar,2022,Female,Failure in Examination,10.0,,Various,Reported
India,Bihar,2022,Female,Fall in Social Reputation,0.0,,Various,Reported
India,Bihar,2022,Female,Family Problems,144.0,,Various,Reported
India,Bihar,2022,Female,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Bihar,2022,Female,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Bihar,2022,Female,Illness (AIDS/STD),0.0,,Illness,Reported
India,Bihar,2022,Female,Illness (Cancer),0.0,,Illness,Reported
India,Bihar,2022,Female,Illness (Insanity/Mental illness),5.0,,Illness,Reported
India,Bihar,2022,Female,Illness (Other Prolonged Illness),0.0,,Illness,Reported
India,Bihar,2022,Female,Illness (Paralysis),6.0,,Illness,Reported
India,Bihar,2022,Female,Impotency/Infertility,0.0,,Various,Reported
India,Bihar,2022,Female,Love Affairs,88.0,,Various,Reported
India,Bihar,2022,Female,Marriage Related Issues (Divorce),4.0,,Marriage,Reported
India,Bihar,2022,Female,Marriage Related Issues (Dowry Related Issues),9.0,,Marriage,Reported
India,Bihar,2022,Female,Marriage Related Issues (Extra Marital affairs),12.0,,Marriage,Reported
India,Bihar,2022,Female,Marriage Related Issues (Non-Settlement of Marriage),27.0,,Marriage,Reported
India,Bihar,2022,Female,Marriage Related Issues (Others),0.0,,Marriage,Reported
India,Bihar,2022,Female,Other Causes,0.0,,Various,Reported
India,Bihar,2022,Female,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Bihar,2022,Female,Poverty,0.0,,Various,Reported
India,Bihar,2022,Female,Professional/Career Problem,3.0,,Various,Reported
India,Bihar,2022,Female,Property Dispute,2.0,,Various,Reported
India,Bihar,2022,Female,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Bihar,2022,Female,Unemployment,0.0,,Various,Reported
India,Bihar,2022,Male,Bankruptcy or Indebtedness,0.0,,Various,Reported
India,Bihar,2022,Male,Causes Not Known,0.0,,Various,Reported
India,Bihar,2022,Male,Death of Dear Person,1.0,,Various,Reported
India,Bihar,2022,Male,Drug Abuse/Alcoholic Addiction,21.0,,Various,Reported
India,Bihar,2022,Male,Failure in Examination,20.0,,Various,Reported
India,Bihar,2022,Male,Fall in Social Reputation,1.0,,Various,Reported
India,Bihar,2022,Male,Family Problems,164.0,,Various,Reported
India,Bihar,2022,Male,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Bihar,2022,Male,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Bihar,2022,Male,Illness (AIDS/STD),0.0,,Illness,Reported
India,Bihar,2022,Male,Illness (Cancer),0.0,,Illness,Reported
India,Bihar,2022,Male,Illness (Insanity/Mental illness),14.0,,Illness,Reported
India,Bihar,2022,Male,Illness (Other Prolonged Illness),0.0,,Illness,Reported
India,Bihar,2022,Male,Illness (Paralysis),4.0,,Illness,Reported
India,Bihar,2022,Male,Impotency/Infertility,0.0,,Various,Reported
India,Bihar,2022,Male,Love Affairs,93.0,,Various,Reported
India,Bihar,2022,Male,Marriage Related Issues (Divorce),3.0,,Marriage,Reported
India,Bihar,2022,Male,Marriage Related Issues (Dowry Related Issues),0.0,,Marriage,Reported
India,Bihar,2022,Male,Marriage Related Issues (Extra Marital affairs),14.0,,Marriage,Reported
India,Bihar,2022,Male,Marriage Related Issues (Non-Settlement of Marriage),25.0,,Marriage,Reported
India,Bihar,2022,Male,Marriage Related Issues (Others),0.0,,Marriage,Reported
India,Bihar,2022,Male,Other Causes,0.0,,Various,Reported
India,Bihar,2022,Male,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Bihar,2022,Male,Poverty,0.0,,Various,Reported
India,Bihar,2022,Male,Professional/Career Problem,6.0,,Various,Reported
India,Bihar,2022,Male,Property Dispute,5.0,,Various,Reported
India,Bihar,2022,Male,Suspected/ Illicit Relation (Other than Extra Marital Affairs),12.0,,Various,Reported
India,Bihar,2022,Male,Unemployment,3.0,,Various,Reported
India,Bihar,2022,Transgender,Bankruptcy or Indebtedness,0.0,,Various,Reported
India,Bihar,2022,Transgender,Causes Not Known,0.0,,Various,Reported
India,Bihar,2022,Transgender,Death of Dear Person,0.0,,Various,Reported
India,Bihar,2022,Transgender,Drug Abuse/Alcoholic Addiction,0.0,,Various,Reported
India,Bihar,2022,Transgender,Failure in Examination,0.0,,Various,Reported
India,Bihar,2022,Transgender,Fall in Social Reputation,0.0,,Various,Reported
India,Bihar,2022,Transgender,Family Problems,0.0,,Various,Reported
India,Bihar,2022,Transgender,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Bihar,2022,Transgender,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Bihar,2022,Transgender,Illness (AIDS/STD),0.0,,Illness,Reported
India,Bihar,2022,Transgender,Illness (Cancer),0.0,,Illness,Reported
India,Bihar,2022,Transgender,Illness (Insanity/Mental illness),0.0,,Illness,Reported
India,Bihar,2022,Transgender,Illness (Other Prolonged Illness),0.0,,Illness,Reported
India,Bihar,2022,Transgender,Illness (Paralysis),0.0,,Illness,Reported
India,Bihar,2022,Transgender,Impotency/Infertility,0.0,,Various,Reported
India,Bihar,2022,Transgender,Love Affairs,0.0,,Various,Reported
India,Bihar,2022,Transgender,Marriage Related Issues (Divorce),0.0,,Marriage,Reported
India,Bihar,2022,Transgender,Marriage Related Issues (Dowry Related Issues),0.0,,Marriage,Reported
India,Bihar,2022,Transgender,Marriage Related Issues (Extra Marital affairs),0.0,,Marriage,Reported
India,Bihar,2022,Transgender,Marriage Related Issues (Non-Settlement of Marriage),0.0,,Marriage,Reported
India,Bihar,2022,Transgender,Marriage Related Issues (Others),0.0,,Marriage,Reported
India,Bihar,2022,Transgender,Other Causes,0.0,,Various,Reported
India,Bihar,2022,Transgender,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Bihar,2022,Transgender,Poverty,0.0,,Various,Reported
India,Bihar,2022,Transgender,Professional/Career Problem,0.0,,Various,Reported
India,Bihar,2022,Transgender,Property Dispute,0.0,,Various,Reported
India,Bihar,2022,Transgender,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Bihar,2022,Transgender,Unemployment,0.0,,Various,Reported
India,Chandigarh,2022,Female,Bankruptcy or Indebtedness,0.0,,Various,Reported
India,Chandigarh,2022,Female,Causes Not Known,1.0,,Various,Reported
India,Chandigarh,2022,Female,Death of Dear Person,0.0,,Various,Reported
India,Chandigarh,2022,Female,Drug Abuse/Alcoholic Addiction,0.0,,Various,Reported
India,Chandigarh,2022,Female,Failure in Examination,0.0,,Various,Reported
India,Chandigarh,2022,Female,Fall in Social Reputation,0.0,,Various,Reported
India,Chandigarh,2022,Female,Family Problems,24.0,,Various,Reported
India,Chandigarh,2022,Female,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Chandigarh,2022,Female,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Chandigarh,2022,Female,Illness (AIDS/STD),0.0,,Illness,Reported
India,Chandigarh,2022,Female,Illness (Cancer),0.0,,Illness,Reported
India,Chandigarh,2022,Female,Illness (Insanity/Mental illness),1.0,,Illness,Reported
India,Chandigarh,2022,Female,Illness (Other Prolonged Illness),1.0,,Illness,Reported
India,Chandigarh,2022,Female,Illness (Paralysis),0.0,,Illness,Reported
India,Chandigarh,2022,Female,Impotency/Infertility,0.0,,Various,Reported
India,Chandigarh,2022,Female,Love Affairs,8.0,,Various,Reported
India,Chandigarh,2022,Female,Marriage Related Issues (Divorce),0.0,,Marriage,Reported
India,Chandigarh,2022,Female,Marriage Related Issues (Dowry Related Issues),0.0,,Marriage,Reported
India,Chandigarh,2022,Female,Marriage Related Issues (Extra Marital affairs),0.0,,Marriage,Reported
India,Chandigarh,2022,Female,Marriage Related Issues (Non-Settlement of Marriage),1.0,,Marriage,Reported
India,Chandigarh,2022,Female,Marriage Related Issues (Others),2.0,,Marriage,Reported
India,Chandigarh,2022,Female,Other Causes,0.0,,Various,Reported
India,Chandigarh,2022,Female,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Chandigarh,2022,Female,Poverty,0.0,,Various,Reported
India,Chandigarh,2022,Female,Professional/Career Problem,2.0,,Various,Reported
India,Chandigarh,2022,Female,Property Dispute,0.0,,Various,Reported
India,Chandigarh,2022,Female,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Chandigarh,2022,Female,Unemployment,0.0,,Various,Reported
India,Chandigarh,2022,Male,Bankruptcy or Indebtedness,0.0,,Various,Reported
India,Chandigarh,2022,Male,Causes Not Known,1.0,,Various,Reported
India,Chandigarh,2022,Male,Death of Dear Person,0.0,,Various,Reported
India,Chandigarh,2022,Male,Drug Abuse/Alcoholic Addiction,1.0,,Various,Reported
India,Chandigarh,2022,Male,Failure in Examination,0.0,,Various,Reported
India,Chandigarh,2022,Male,Fall in Social Reputation,1.0,,Various,Reported
India,Chandigarh,2022,Male,Family Problems,68.0,,Various,Reported
India,Chandigarh,2022,Male,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Chandigarh,2022,Male,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Chandigarh,2022,Male,Illness (AIDS/STD),0.0,,Illness,Reported
India,Chandigarh,2022,Male,Illness (Cancer),0.0,,Illness,Reported
India,Chandigarh,2022,Male,Illness (Insanity/Mental illness),2.0,,Illness,Reported
India,Chandigarh,2022,Male,Illness (Other Prolonged Illness),5.0,,Illness,Reported
India,Chandigarh,2022,Male,Illness (Paralysis),0.0,,Illness,Reported
India,Chandigarh,2022,Male,Impotency/Infertility,0.0,,Various,Reported
India,Chandigarh,2022,Male,Love Affairs,1.0,,Various,Reported
India,Chandigarh,2022,Male,Marriage Related Issues (Divorce),0.0,,Marriage,Reported
India,Chandigarh,2022,Male,Marriage Related Issues (Dowry Related Issues),0.0,,Marriage,Reported
India,Chandigarh,2022,Male,Marriage Related Issues (Extra Marital affairs),0.0,,Marriage,Reported
India,Chandigarh,2022,Male,Marriage Related Issues (Non-Settlement of Marriage),0.0,,Marriage,Reported
India,Chandigarh,2022,Male,Marriage Related Issues (Others),0.0,,Marriage,Reported
India,Chandigarh,2022,Male,Other Causes,6.0,,Various,Reported
India,Chandigarh,2022,Male,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Chandigarh,2022,Male,Poverty,0.0,,Various,Reported
India,Chandigarh,2022,Male,Professional/Career Problem,6.0,,Various,Reported
India,Chandigarh,2022,Male,Property Dispute,0.0,,Various,Reported
India,Chandigarh,2022,Male,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Chandigarh,2022,Male,Unemployment,0.0,,Various,Reported
India,Chandigarh,2022,Transgender,Bankruptcy or Indebtedness,0.0,,Various,Reported
India,Chandigarh,2022,Transgender,Causes Not Known,0.0,,Various,Reported
India,Chandigarh,2022,Transgender,Death of Dear Person,0.0,,Various,Reported
India,Chandigarh,2022,Transgender,Drug Abuse/Alcoholic Addiction,0.0,,Various,Reported
India,Chandigarh,2022,Transgender,Failure in Examination,0.0,,Various,Reported
India,Chandigarh,2022,Transgender,Fall in Social Reputation,0.0,,Various,Reported
India,Chandigarh,2022,Transgender,Family Problems,0.0,,Various,Reported
India,Chandigarh,2022,Transgender,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Chandigarh,2022,Transgender,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Chandigarh,2022,Transgender,Illness (AIDS/STD),0.0,,Illness,Reported
India,Chandigarh,2022,Transgender,Illness (Cancer),0.0,,Illness,Reported
India,Chandigarh,2022,Transgender,Illness (Insanity/Mental illness),0.0,,Illness,Reported
India,Chandigarh,2022,Transgender,Illness (Other Prolonged Illness),0.0,,Illness,Reported
India,Chandigarh,2022,Transgender,Illness (Paralysis),0.0,,Illness,Reported
India,Chandigarh,2022,Transgender,Impotency/Infertility,0.0,,Various,Reported
India,Chandigarh,2022,Transgender,Love Affairs,0.0,,Various,Reported
India,Chandigarh,2022,Transgender,Marriage Related Issues (Divorce),0.0,,Marriage,Reported
India,Chandigarh,2022,Transgender,Marriage Related Issues (Dowry Related Issues),0.0,,Marriage,Reported
India,Chandigarh,2022,Transgender,Marriage Related Issues (Extra Marital affairs),0.0,,Marriage,Reported
India,Chandigarh,2022,Transgender,Marriage Related Issues (Non-Settlement of Marriage),0.0,,Marriage,Reported
India,Chandigarh,2022,Transgender,Marriage Related Issues (Others),0.0,,Marriage,Reported
India,Chandigarh,2022,Transgender,Other Causes,0.0,,Various,Reported
India,Chandigarh,2022,Transgender,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Chandigarh,2022,Transgender,Poverty,0.0,,Various,Reported
India,Chandigarh,2022,Transgender,Professional/Career Problem,0.0,,Various,Reported
India,Chandigarh,2022,Transgender,Property Dispute,0.0,,Various,Reported
India,Chandigarh,2022,Transgender,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Chandigarh,2022,Transgender,Unemployment,0.0,,Various,Reported
India,Chhattisgarh,2022,Female,Bankruptcy or Indebtedness,2.0,,Various,Reported
India,Chhattisgarh,2022,Female,Causes Not Known,340.0,,Various,Reported
India,Chhattisgarh,2022,Female,Death of Dear Person,37.0,,Various,Reported
India,Chhattisgarh,2022,Female,Drug Abuse/Alcoholic Addiction,29.0,,Various,Reported
India,Chhattisgarh,2022,Female,Failure in Examination,38.0,,Various,Reported
India,Chhattisgarh,2022,Female,Fall in Social Reputation,8.0,,Various,Reported
India,Chhattisgarh,2022,Female,Family Problems,468.0,,Various,Reported
India,Chhattisgarh,2022,Female,Ideological Causes/Hero Worshipping,1.0,,Various,Reported
India,Chhattisgarh,2022,Female,Illegitimate Pregnancy (Other than Extra Marital Affairs),3.0,,Various,Reported
India,Chhattisgarh,2022,Female,Illness (AIDS/STD),0.0,,Illness,Reported
India,Chhattisgarh,2022,Female,Illness (Cancer),3.0,,Illness,Reported
India,Chhattisgarh,2022,Female,Illness (Insanity/Mental illness),155.0,,Illness,Reported
India,Chhattisgarh,2022,Female,Illness (Other Prolonged Illness),230.0,,Illness,Reported
India,Chhattisgarh,2022,Female,Illness (Paralysis),4.0,,Illness,Reported
India,Chhattisgarh,2022,Female,Impotency/Infertility,17.0,,Various,Reported
India,Chhattisgarh,2022,Female,Love Affairs,117.0,,Various,Reported
India,Chhattisgarh,2022,Female,Marriage Related Issues (Divorce),3.0,,Marriage,Reported
India,Chhattisgarh,2022,Female,Marriage Related Issues (Dowry Related Issues),62.0,,Marriage,Reported
India,Chhattisgarh,2022,Female,Marriage Related Issues (Extra Marital affairs),2.0,,Marriage,Reported
India,Chhattisgarh,2022,Female,Marriage Related Issues (Non-Settlement of Marriage),57.0,,Marriage,Reported
India,Chhattisgarh,2022,Female,Marriage Related Issues (Others),23.0,,Marriage,Reported
India,Chhattisgarh,2022,Female,Other Causes,666.0,,Various,Reported
India,Chhattisgarh,2022,Female,"Physical Abuse (Rape, etc.)",4.0,,Various,Reported
India,Chhattisgarh,2022,Female,Poverty,4.0,,Various,Reported
India,Chhattisgarh,2022,Female,Professional/Career Problem,5.0,,Various,Reported
India,Chhattisgarh,2022,Female,Property Dispute,0.0,,Various,Reported
India,Chhattisgarh,2022,Female,Suspected/ Illicit Relation (Other than Extra Marital Affairs),7.0,,Various,Reported
India,Chhattisgarh,2022,Female,Unemployment,1.0,,Various,Reported
India,Chhattisgarh,2022,Male,Bankruptcy or Indebtedness,22.0,,Various,Reported
India,Chhattisgarh,2022,Male,Causes Not Known,1018.0,,Various,Reported
India,Chhattisgarh,2022,Male,Death of Dear Person,43.0,,Various,Reported
India,Chhattisgarh,2022,Male,Drug Abuse/Alcoholic Addiction,595.0,,Various,Reported
