Country,State,Year,Gender,Social Status,"Number Of Suicides (UOM:Number), Scaling Factor:1"
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2021",Transgender,Others,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2021",Transgender,Status not known,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Un-Married,1070
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Married,4733
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Widowed/Widower,43
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Divorce,27
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Separated,22
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Others,29
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Status not known,122
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Un-Married,442
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Married,1479
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Widowed/Widower,46
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Divorce,11
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Separated,19
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Others,19
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Status not known,5
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Un-Married,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Married,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Widowed/Widower,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Divorce,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Separated,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Others,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Status not known,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Un-Married,48
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Married,39
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Widowed/Widower,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Divorce,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Separated,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Others,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Status not known,24
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Un-Married,24
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Married,14
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Widowed/Widower,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Divorce,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Separated,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Others,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Status not known,11
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Un-Married,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Married,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Widowed/Widower,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Divorce,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Separated,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Others,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Status not known,0
India,Assam,"Calendar Year (Jan - Dec), 2021",Male,Un-Married,546
India,Assam,"Calendar Year (Jan - Dec), 2021",Male,Married,1637
India,Assam,"Calendar Year (Jan - Dec), 2021",Male,Widowed/Widower,44
India,Assam,"Calendar Year (Jan - Dec), 2021",Male,Divorce,36
India,Assam,"Calendar Year (Jan - Dec), 2021",Male,Separated,86
India,Assam,"Calendar Year (Jan - Dec), 2021",Male,Others,2
India,Assam,"Calendar Year (Jan - Dec), 2021",Male,Status not known,0
India,Assam,"Calendar Year (Jan - Dec), 2021",Female,Un-Married,255
India,Assam,"Calendar Year (Jan - Dec), 2021",Female,Married,594
India,Assam,"Calendar Year (Jan - Dec), 2021",Female,Widowed/Widower,10
India,Assam,"Calendar Year (Jan - Dec), 2021",Female,Divorce,25
India,Assam,"Calendar Year (Jan - Dec), 2021",Female,Separated,27
India,Assam,"Calendar Year (Jan - Dec), 2021",Female,Others,0
India,Assam,"Calendar Year (Jan - Dec), 2021",Female,Status not known,0
India,Assam,"Calendar Year (Jan - Dec), 2021",Transgender,Un-Married,0
India,Assam,"Calendar Year (Jan - Dec), 2021",Transgender,Married,0
India,Assam,"Calendar Year (Jan - Dec), 2021",Transgender,Widowed/Widower,0
India,Assam,"Calendar Year (Jan - Dec), 2021",Transgender,Divorce,0
India,Assam,"Calendar Year (Jan - Dec), 2021",Transgender,Separated,0
India,Assam,"Calendar Year (Jan - Dec), 2021",Transgender,Others,0
India,Assam,"Calendar Year (Jan - Dec), 2021",Transgender,Status not known,0
India,Bihar,"Calendar Year (Jan - Dec), 2021",Male,Un-Married,230
India,Bihar,"Calendar Year (Jan - Dec), 2021",Male,Married,213
India,Bihar,"Calendar Year (Jan - Dec), 2021",Male,Widowed/Widower,1
India,Bihar,"Calendar Year (Jan - Dec), 2021",Male,Divorce,0
India,Bihar,"Calendar Year (Jan - Dec), 2021",Male,Separated,25
India,Bihar,"Calendar Year (Jan - Dec), 2021",Male,Others,0
India,Bihar,"Calendar Year (Jan - Dec), 2021",Male,Status not known,1
India,Bihar,"Calendar Year (Jan - Dec), 2021",Female,Un-Married,166
India,Bihar,"Calendar Year (Jan - Dec), 2021",Female,Married,173
India,Bihar,"Calendar Year (Jan - Dec), 2021",Female,Widowed/Widower,3
India,Bihar,"Calendar Year (Jan - Dec), 2021",Female,Divorce,15
India,Bihar,"Calendar Year (Jan - Dec), 2021",Female,Separated,0
India,Bihar,"Calendar Year (Jan - Dec), 2021",Female,Others,0
India,Bihar,"Calendar Year (Jan - Dec), 2021",Female,Status not known,0
India,Bihar,"Calendar Year (Jan - Dec), 2021",Transgender,Un-Married,0
India,Bihar,"Calendar Year (Jan - Dec), 2021",Transgender,Married,0
India,Bihar,"Calendar Year (Jan - Dec), 2021",Transgender,Widowed/Widower,0
India,Bihar,"Calendar Year (Jan - Dec), 2021",Transgender,Divorce,0
India,Bihar,"Calendar Year (Jan - Dec), 2021",Transgender,Separated,0
India,Bihar,"Calendar Year (Jan - Dec), 2021",Transgender,Others,0
India,Bihar,"Calendar Year (Jan - Dec), 2021",Transgender,Status not known,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Male,Un-Married,27
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Male,Married,56
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Male,Widowed/Widower,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Male,Divorce,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Male,Separated,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Male,Others,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Male,Status not known,1
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Female,Un-Married,10
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Female,Married,25
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Female,Widowed/Widower,1
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Female,Divorce,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Female,Separated,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Female,Others,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Female,Status not known,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Transgender,Un-Married,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Transgender,Married,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Transgender,Widowed/Widower,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Transgender,Divorce,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Transgender,Separated,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Transgender,Others,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2021",Transgender,Status not known,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Male,Un-Married,1413
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Male,Married,3677
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Male,Widowed/Widower,149
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Male,Divorce,13
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Male,Separated,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Male,Others,133
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Male,Status not known,240
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Female,Un-Married,771
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Female,Married,1225
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Female,Widowed/Widower,98
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Female,Divorce,5
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Female,Separated,6
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Female,Others,48
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Female,Status not known,50
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Transgender,Un-Married,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Transgender,Married,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Transgender,Widowed/Widower,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Transgender,Divorce,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Transgender,Separated,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Transgender,Others,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2021",Transgender,Status not known,0
India,Goa,"Calendar Year (Jan - Dec), 2021",Male,Un-Married,86
India,Goa,"Calendar Year (Jan - Dec), 2021",Male,Married,156
India,Goa,"Calendar Year (Jan - Dec), 2021",Male,Widowed/Widower,2
India,Goa,"Calendar Year (Jan - Dec), 2021",Male,Divorce,0
India,Goa,"Calendar Year (Jan - Dec), 2021",Male,Separated,0
India,Goa,"Calendar Year (Jan - Dec), 2021",Male,Others,0
India,Goa,"Calendar Year (Jan - Dec), 2021",Male,Status not known,5
India,Goa,"Calendar Year (Jan - Dec), 2021",Female,Un-Married,15
India,Goa,"Calendar Year (Jan - Dec), 2021",Female,Married,52
India,Goa,"Calendar Year (Jan - Dec), 2021",Female,Widowed/Widower,5
India,Goa,"Calendar Year (Jan - Dec), 2021",Female,Divorce,0
India,Goa,"Calendar Year (Jan - Dec), 2021",Female,Separated,0
India,Goa,"Calendar Year (Jan - Dec), 2021",Female,Others,0
India,Goa,"Calendar Year (Jan - Dec), 2021",Female,Status not known,0
India,Goa,"Calendar Year (Jan - Dec), 2021",Transgender,Un-Married,0
India,Goa,"Calendar Year (Jan - Dec), 2021",Transgender,Married,0
India,Goa,"Calendar Year (Jan - Dec), 2021",Transgender,Widowed/Widower,0
India,Goa,"Calendar Year (Jan - Dec), 2021",Transgender,Divorce,0
India,Goa,"Calendar Year (Jan - Dec), 2021",Transgender,Separated,0
India,Goa,"Calendar Year (Jan - Dec), 2021",Transgender,Others,0
India,Goa,"Calendar Year (Jan - Dec), 2021",Transgender,Status not known,0
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Male,Un-Married,1507
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Male,Married,4423
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Male,Widowed/Widower,92
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Male,Divorce,29
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Male,Separated,14
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Male,Others,13
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Male,Status not known,121
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Female,Un-Married,777
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Female,Married,1722
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Female,Widowed/Widower,54
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Female,Divorce,13
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Female,Separated,5
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Female,Others,4
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Female,Status not known,14
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Transgender,Un-Married,1
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Transgender,Married,0
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Transgender,Widowed/Widower,0
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Transgender,Divorce,0
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Transgender,Separated,0
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Transgender,Others,0
India,Gujarat,"Calendar Year (Jan - Dec), 2021",Transgender,Status not known,0
India,Haryana,"Calendar Year (Jan - Dec), 2021",Male,Un-Married,634
India,Haryana,"Calendar Year (Jan - Dec), 2021",Male,Married,1773
India,Haryana,"Calendar Year (Jan - Dec), 2021",Male,Widowed/Widower,29
India,Haryana,"Calendar Year (Jan - Dec), 2021",Male,Divorce,7
India,Haryana,"Calendar Year (Jan - Dec), 2021",Male,Separated,0
India,Haryana,"Calendar Year (Jan - Dec), 2021",Male,Others,0
India,Haryana,"Calendar Year (Jan - Dec), 2021",Male,Status not known,427
India,Haryana,"Calendar Year (Jan - Dec), 2021",Female,Un-Married,210
India,Haryana,"Calendar Year (Jan - Dec), 2021",Female,Married,520
India,Haryana,"Calendar Year (Jan - Dec), 2021",Female,Widowed/Widower,18
India,Haryana,"Calendar Year (Jan - Dec), 2021",Female,Divorce,4
India,Haryana,"Calendar Year (Jan - Dec), 2021",Female,Separated,0
India,Haryana,"Calendar Year (Jan - Dec), 2021",Female,Others,0
India,Haryana,"Calendar Year (Jan - Dec), 2021",Female,Status not known,70
India,Haryana,"Calendar Year (Jan - Dec), 2021",Transgender,Un-Married,0
India,Haryana,"Calendar Year (Jan - Dec), 2021",Transgender,Married,0
India,Haryana,"Calendar Year (Jan - Dec), 2021",Transgender,Widowed/Widower,0
India,Haryana,"Calendar Year (Jan - Dec), 2021",Transgender,Divorce,0
India,Haryana,"Calendar Year (Jan - Dec), 2021",Transgender,Separated,0
India,Haryana,"Calendar Year (Jan - Dec), 2021",Transgender,Others,0
India,Haryana,"Calendar Year (Jan - Dec), 2021",Transgender,Status not known,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Un-Married,163
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Married,436
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Widowed/Widower,8
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Divorce,1
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Separated,5
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Others,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Male,Status not known,1
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Un-Married,73
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Married,190
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Widowed/Widower,10
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Divorce,1
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Separated,1
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Others,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Female,Status not known,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Un-Married,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Married,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Widowed/Widower,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Divorce,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Separated,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Others,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2021",Transgender,Status not known,0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Male,Un-Married,49
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Male,Married,73
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Male,Widowed/Widower,0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Male,Divorce,0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Male,Separated,0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Male,Others,10
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Male,Status not known,12
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Female,Un-Married,44
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Female,Married,54
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Female,Widowed/Widower,0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Female,Divorce,0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Female,Separated,0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Female,Others,2
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Female,Status not known,3
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Transgender,Un-Married,0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Transgender,Married,0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Transgender,Widowed/Widower,0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Transgender,Divorce,0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Transgender,Separated,0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Transgender,Others,0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2021",Transgender,Status not known,0
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Male,Un-Married,775
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Male,Married,534
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Male,Widowed/Widower,20
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Male,Divorce,6
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Male,Separated,3
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Male,Others,6
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Male,Status not known,14
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Female,Un-Married,264
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Female,Married,178
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Female,Widowed/Widower,11
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Female,Divorce,4
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Female,Separated,5
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Female,Others,1
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Female,Status not known,4
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Transgender,Un-Married,0
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Transgender,Married,0
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Transgender,Widowed/Widower,0
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Transgender,Divorce,0
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Transgender,Separated,0
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Transgender,Others,0
India,Jharkhand,"Calendar Year (Jan - Dec), 2021",Transgender,Status not known,0
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Male,Un-Married,2397
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Male,Married,6981
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Male,Widowed/Widower,205
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Male,Divorce,55
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Male,Separated,81
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Male,Others,27
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Male,Status not known,181
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Female,Un-Married,795
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Female,Married,2123
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Female,Widowed/Widower,87
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Female,Divorce,28
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Female,Separated,40
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Female,Others,20
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Female,Status not known,33
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Transgender,Un-Married,3
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Transgender,Married,0
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Transgender,Widowed/Widower,0
India,Karnataka,"Calendar Year (Jan - Dec), 2021",Transgender,Divorce,0
